full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,diameter
159820 (2003 SY286),3.0981258815987034,0.09442205984124127,7.7389940589240025,227.70943276338102,132.1824884544053,2.805594454210691,3.390657308986714,5.453267378013201,7645.0,0,305,,,15.4,4.937
110224 (2001 SO224),3.037161239270885,0.1130409404089966,19.45083614230649,179.15375853411308,75.17042879543982,2.6938376766099514,3.38048480193182,5.29309849282623,7701.0,0,658,,,14.6,6.587999999999999
       (2010 NZ24),2.3287609233664046,0.06066228886581531,16.88422343186516,324.9693139796418,138.4767842234239,2.18749295553373,2.470028891199081,3.5538210856456,1.0,9,8,,,,2.708
155162 (2005 UZ104),2.4300342196984044,0.09384225323516387,5.952071885537236,84.39430711656385,193.38280886039468,2.201994333083352,2.658074106313455,3.7881466750957298,7024.0,0,475,,,16.2,3.701
343979 (2011 LX26),3.1062092634420844,0.1219739915546628,11.38636343239176,164.2244707274329,125.83821469248959,2.727332520975985,3.4850860059081836,5.4746236356779,7651.0,0,144,,,15.9,4.956
143172 (2002 XA67),2.645376388162119,0.1323679063840312,6.580875775307039,79.9500668564221,282.0033119357741,2.295213454063349,2.995539322260889,4.30268360333683,6200.0,0,401,,,15.9,2.4090000000000003
       (2010 MV85),3.0574832328137767,0.030659538894141032,13.28189117158832,280.25361033955267,151.6590165347725,2.9637422067191386,3.1512242589084147,5.3463123524349,5007.0,0,72,,,16.592,3.1239999999999997
248914 (2006 VM84),2.672866024776169,0.1994686798449125,2.609718351293719,313.5958011139187,93.86269822012576,2.1397129674117465,3.206019082140591,4.36992504923599,6205.0,0,410,,,16.7,2.6239999999999997
  2467 Kollontai (1966 PJ),2.2136562576425294,0.1604241660750301,5.800555144237037,309.1717768490067,18.06615463573095,1.8585322985334543,2.568780216751604,3.2936198950808198,31684.0,0,2535,,,12.6,8.127
350044 (2010 LV44),3.0737270447908167,0.1234539264542783,16.35965093192812,296.2695233945855,295.3855325051527,2.6942633722626854,3.4531907173189484,5.388974763492071,5884.0,0,236,,,15.5,5.577000000000001
 50759 (2000 EF183),2.64138099824098,0.1555123839548115,16.76275844304266,134.162286722411,246.92063095587588,2.2306135422715863,3.052148454210375,4.292939580049,7742.0,0,1138,,,14.5,3.4989999999999997
215058 (2009 DW94),3.391515369764079,0.08094628842330925,16.106913320793367,13.881116180738811,201.2348971328538,3.1169847884510697,3.6660459510770886,6.2459555124751995,6162.0,0,217,,,15.1,7.216
245408 (2005 JO),2.918092350662393,0.05771581542856433,3.3001362604648845,184.3818021465334,164.0145264119142,2.7496722711480563,3.0865124301767284,4.9849034430811505,7322.0,0,200,,,16.4,3.444
129922 (1999 TD124),2.7314044045420767,0.1457800118499205,6.610422319658497,168.6396851899503,218.1996666020314,2.333220238081008,3.129588571003145,4.51426666901144,7511.0,0,538,,,15.7,4.396
 75611 (2000 AB38),2.7760050509960683,0.1071515347055868,7.027189086299898,96.3078088202589,34.83552628075924,2.478551849431379,3.0734582525607586,4.62528587404627,7091.0,0,683,,,15.2,2.717
189422 (1997 OB2),3.120305635687775,0.1735221250861762,14.659189242470529,317.6105509085,22.575409935336232,2.578863570864861,3.6617477005106904,5.511932690448691,8402.0,0,447,,,14.8,7.422999999999999
 58165 (1990 HQ5),2.242689545502425,0.1293424078937093,6.361925490797208,84.08905291450685,346.256954481353,1.9526146795290928,2.532764411475757,3.3586282771416096,11007.0,0,1704,,,14.5,3.322
238147 (2003 SS38),2.586135974940857,0.0529696539089732,5.1520800043146915,275.8199663185465,321.4553183755893,2.449149247386695,2.7231227024950186,4.15896471467575,7154.0,0,339,,,15.9,2.174
 75629 (2000 AK50),2.5845474875004504,0.1154700290129695,17.76517996935257,121.062445201236,53.981074862710855,2.2861097141333757,2.8829852608675246,4.1551334494024506,9691.0,0,931,,,14.8,3.423
215982 (2005 SN27),3.174313370271605,0.07371718472958701,14.93809088266823,208.899913397825,146.28447847239931,2.940311925165695,3.408314815377514,5.65565487718536,7055.0,0,315,,,15.2,4.812
 16030 (1999 FS3),2.546826173060058,0.09640979492028644,9.184586850603804,115.4571574562302,41.46494996058547,2.30128718401772,2.7923651621023957,4.06450028910603,14131.0,0,2139,,,13.3,6.665
       (2014 AQ46),2.4206241238801947,0.5289135169890716,24.665150163958103,108.533671658606,323.2014529110934,1.1403233052101307,3.700924942550259,3.76616408893215,176.0,4,59,,,20.1,0.585
343362 (2010 CS81),3.020282323110275,0.08784727360064924,1.363345794196901,305.28599769200247,359.4461935054873,2.7549587555208017,3.2856058906997476,5.2490355430735995,5440.0,0,197,,,16.3,4.808
436745 (2011 WL18),3.147938382712501,0.1325707794651979,15.30950105546129,209.91248397048432,85.15999318461368,2.7306137376078903,3.5652630278171116,5.5853132671191,5797.0,0,104,,,16.3,3.383
416779 (2005 GR7),3.162187565170811,0.3139946740899645,25.327066563279,70.40718621483595,93.99645193810936,2.169277511233664,4.155097619107958,5.623279135047901,4577.0,0,164,,,16.2,3.3739999999999997
402869 (2007 RY194),3.9693258807919376,0.1358331002123578,4.5641711378533305,346.4208727453944,56.300477934319744,3.4301600406508213,4.508491720933055,7.90830364560701,4602.0,0,216,,,14.8,6.617000000000001
297088 (2010 KM70),3.2099827401904633,0.1616774360304498,14.125775190727142,197.01450668216617,154.2796400569754,2.6910009610544705,3.728964519326454,5.7512500246264,6231.0,0,192,,,15.5,3.335
101179 (1998 SA9),3.030470236495227,0.18263003895950697,0.9315107337066304,61.76352645190516,1.336923263091559,2.477015339138477,3.583925133851977,5.27561672897734,15351.0,0,334,,,16.1,2.545
465546 (2008 VP7),3.160651501872903,0.2884836964597526,15.59051805671928,237.2669906420041,214.1010224726213,2.2488550733915393,4.072447930354268,5.61918228905105,4036.0,0,185,,,16.0,3.406
277701 (2006 CD61),2.580629854237961,0.07208428022110384,15.918697732240178,106.8900903656766,140.63869845276258,2.394607008678126,2.7666526997977967,4.14568956092056,7714.0,0,340,,,15.8,2.804
 37223 (2000 WD142),2.6867541205865115,0.1229583718676548,13.919044785846948,108.9009631878701,348.272760006502,2.3563952083104818,3.017113032862543,4.40402816437712,8477.0,0,1065,,,14.7,3.5580000000000003
 21902 (1999 VD12),3.1827200887941816,0.1919798030841709,13.822767803630061,241.45733318331932,182.8910450830078,2.571702112875439,3.7937380647129233,5.67813704508716,25393.0,0,920,,,13.8,11.421
 61031 (2000 KQ55),2.282657263127477,0.1212873519613728,3.9918490881502997,103.88494735506441,96.31835225751259,2.00579980824735,2.5595147180076028,3.44880995977501,9830.0,0,636,,,16.2,1.6669999999999998
       (2010 UV48),2.648679211352623,0.15461272213836,2.3078415745641543,44.263058146416896,338.93128770689935,2.2391597084141086,3.0581987142911364,4.31074414135626,3412.0,0,71,,,17.9,1.814
146475 (2001 RS90),2.695053339634161,0.0649902105547288,7.03109251997928,135.0428995430791,248.437515172586,2.519901255635112,2.870205423633211,4.42444957443901,6712.0,0,575,,,15.5,4.172
 79170 (1993 FT34),3.1228646403561586,0.1932919052967021,15.8406341870894,183.6427035476607,280.0666584129587,2.5192401840380163,3.726489096674301,5.51871469580797,9900.0,0,1199,,,14.3,3.97
529622 (2010 GJ76),2.416850742385656,0.2209156633377413,2.7870419339204435,268.94503402807004,32.531380979537445,1.8829305574432167,2.950770927328096,3.75736121406263,3575.0,0,78,,,18.0,1.285
 21289 Giacomel (1996 VB1),2.3061944197631803,0.07219601344673418,5.857496223544059,229.1672031370837,210.80959136439608,2.1396963764231742,2.472692463103185,3.50228978698604,10708.0,0,1123,,,15.5,1.955
       (2010 MO38),2.541345420941592,0.1323149256538089,11.208752106598029,23.19444535319095,8.616355317972673,2.2050874905090567,2.877603351374127,4.051387185957,2.0,9,11,,,,1.9769999999999999
 91095 (1998 GZ8),2.591279727327898,0.2009138913719298,14.944113226846909,135.2038908694462,9.843472815437533,2.070655633677256,3.1119038209785383,4.17137897985319,7814.0,0,896,,,15.1,5.542999999999999
 44117 Haroldlarson (1998 HL27),2.358244319699219,0.07209490100979984,3.8774182641012818,124.71470275952178,95.8072669928072,2.188226928913581,2.528261710484856,3.6215242515795696,8135.0,0,1598,,,14.8,2.8080000000000003
 14541 (1997 SF),3.1124514237258385,0.1508476250695645,6.282899505646333,86.60144792624816,322.16870600485885,2.642945518312411,3.581957329139267,5.49113442332426,11934.0,0,1005,,,14.1,7.426
 80797 (2000 CX87),2.307186369927951,0.1389641053418463,3.777457213178121,36.30263258155972,350.1003072510759,1.986570280174011,2.62780245968189,3.50454965964556,7771.0,0,803,,,15.6,2.068
 72882 (2001 KM9),3.19642950567616,0.1154814161807219,16.57418269858335,213.04953793687832,249.8461218350558,2.8273012996388323,3.565557711713487,5.71486398598588,7958.0,0,925,,,13.9,14.552
174029 (2001 YF154),3.2152318613487387,0.2662138518396253,21.14889252602909,85.44065149094614,111.3954857507008,2.3592926029816033,4.071171119715875,5.765362879231991,6767.0,0,539,,,15.0,6.882999999999999
 58108 (1979 QE1),2.566807584218623,0.2584428655878457,5.119485207459738,154.83875398858532,151.83857134821517,1.903434476740546,3.2301806916967006,4.112426727246819,14952.0,0,762,,,15.5,2.9560000000000004
189607 (2000 XR36),2.5375726140854,0.1815815646566601,13.78482779711629,349.4687180442107,344.80580934650146,2.0767962083898817,2.998349019780918,4.04236867934118,9648.0,0,869,,,14.7,3.5460000000000003
 15555 (2000 FD49),2.986933972941911,0.06392430922846419,10.29278536711202,208.59413689958507,266.2725352908435,2.795996282010567,3.1778716638732547,5.162340374854179,10048.0,0,1450,,,13.8,6.188
274487 (2008 SQ109),3.2331153390748013,0.0651162864049448,2.741209892749608,64.68109606216986,298.48478841371866,3.022586874675386,3.4436438034742163,5.8135310893948695,9714.0,0,309,,,15.4,4.762
238290 (2003 WC150),2.7325314082354186,0.06901571800582941,5.802992588797166,112.477974658694,259.3566027461903,2.543943791122571,2.921119025348267,4.51706090187668,7540.0,0,293,,,16.0,3.4939999999999998
270295 (2001 VK115),3.961712061546085,0.1948466502418418,10.781069271938849,252.22817414686162,233.2144443586809,3.189785737131129,4.73363838596104,7.885560421914019,6738.0,0,200,,,14.5,6.341
294090 (2007 TY212),2.785484254294119,0.0733428218020587,4.45612613309423,325.60583420660333,328.5722864312401,2.581188978998985,2.989779529589253,4.64899697948177,9334.0,0,175,,,16.4,3.537
151021 (2001 UU123),2.595478527340624,0.1608178708453372,12.49121674123045,136.875544847118,307.2331438309757,2.178079196748914,3.012877857932335,4.18152177478297,6828.0,0,529,,,15.7,4.7330000000000005
357898 (2005 VX17),3.1749065639882468,0.1554526062931803,19.65800408523413,121.0488183549543,272.80859339551233,2.6813590638789484,3.6684540640975465,5.65724028571729,7034.0,0,155,,,15.2,5.031000000000001
338435 (2003 CC26),2.3070453115213923,0.1020511477700094,7.108319440931977,355.0049291625403,128.801874264635,2.071608689523215,2.5424819335195687,3.50422826907143,6200.0,0,224,,,17.3,1.746
442029 (2010 PZ4),3.129632863497605,0.1079005486288713,14.93553666278515,249.9834342617847,85.62194845857692,2.791943760519269,3.467321966475942,5.536665581206111,4959.0,0,181,,,15.8,4.289
       (2010 KP10),1.131184005263084,0.1660948111168488,16.19422031736707,233.33145500293801,276.3545225343095,0.9433002115705116,1.319067798955656,1.20311761593651,2243.0,0,130,,,23.4,0.087
430859 (2005 NR30),3.180420156079125,0.2847307103710276,11.980151687291539,114.7083373270896,222.5371593955531,2.274856865760381,4.085983446397869,5.67198335897977,4953.0,0,162,,,16.0,4.678
       (2005 QH141),2.7094177266706385,0.3341532052806325,12.379253409731382,260.5744227015086,108.6952761978585,1.8040571088594792,3.6147783444817967,4.4598695316357,5269.0,0,169,,,16.7,2.725
415222 (2012 HL65),3.0333630100575717,0.0734052659543859,15.379379252256179,111.9012377629965,283.81029475398117,2.810698191568098,3.2560278285470434,5.28317239101778,2800.0,0,174,,,15.6,4.614
126754 (2002 DT6),3.1813787815215404,0.1052614965286116,7.899421023305594,160.052382177887,137.0928995097732,2.8465020899542117,3.516255473088868,5.6745479811007,6692.0,0,371,,,15.3,5.505
 66053 (1998 QN87),2.9691430994741363,0.1517175031218377,11.332598913810449,230.47780397742642,135.056457437705,2.5186721220104857,3.4196140769377865,5.11628697179124,7835.0,0,837,,,14.3,4.907
 77225 (2001 FZ33),2.5839633986223434,0.1171579334973672,4.592413739763034,221.85540570159057,21.67717467833642,2.281231586606916,2.8866952106377717,4.15372498421336,7761.0,0,619,,,15.5,3.947
 19052 (1017 T-2),3.0717243588517182,0.01262819578563236,9.466723026020565,182.27582076839388,225.60758428875042,3.032934022248643,3.110514695454794,5.38370884412773,17072.0,0,1096,,,14.1,6.999
       (2010 EP151),2.771788240773793,0.2130844775137528,20.60171778637972,121.6667302767182,352.58496633073685,2.181163191709746,3.3624132898378414,4.614751017053219,1782.0,3,28,,,17.377,1.8840000000000001
 70607 (1999 TU195),2.5647710421072327,0.1533147056202637,8.782875930040714,272.5204424324155,262.56308658608435,2.171553924803185,2.9579881594112796,4.10753341026941,7598.0,0,924,,,14.6,3.508
149735 (2004 LC11),2.9898039015033566,0.2441496916232932,5.4617316067537365,156.4380499529565,183.5048547163071,2.259844200937192,3.7197636020695186,5.16978234031797,8579.0,0,562,,,15.6,3.937
111236 (2001 WJ90),2.7427602608894293,0.09375465591634112,6.409630718012087,325.38381789342714,355.8940778343705,2.4856137163687273,2.9999068054101317,4.54244811053501,10402.0,0,575,,,15.2,4.975
207533 (2006 KM23),2.3069910657950667,0.1447659843220469,2.4900902827606077,274.9755132270625,345.02377614651846,1.973017233333076,2.640964898257058,3.50410467703188,6651.0,0,278,,,17.1,2.381
233056 (2005 GP112),3.0543264555060987,0.0630164577931162,4.733471042315308,333.4799553411212,233.41281140981758,2.8618536213363015,3.246799289675897,5.338034583183741,9514.0,0,326,,,15.7,3.716
 23947 (1998 UH16),5.25590926740758,0.06650584439912191,3.604072097745913,216.17501966755816,332.80883478008,4.906360583493469,5.605457951321691,12.0498042375123,10701.0,0,938,,,11.8,18.951
292737 (2006 UG167),3.038790600363617,0.0276824937974317,4.460373642998132,85.50937500510716,87.81744852028456,2.954669298417357,3.122911902309877,5.29735848660867,5820.0,0,104,,,16.4,4.819
 98883 (2001 BY28),2.569871243048415,0.08016682694824802,13.71984805812251,141.6023638700902,57.997016962970065,2.363852819827674,2.775889666269157,4.11979161383581,8328.0,0,940,,,14.9,3.804
508210 (2015 GV16),3.164817226419736,0.2245158156215522,16.2783951041165,162.3928215209912,143.0318308633926,2.45426570553697,3.8753687473025016,5.63029503437547,5307.0,0,105,,,16.1,3.492
495858 (2003 MJ4),2.3038137092477537,0.5619388432256567,5.310421596226674,77.4912351022967,271.7065777796638,1.009211298465662,3.5984161200298463,3.49686800694535,5296.0,0,393,,,18.8,0.342
349286 (2007 TW371),2.736494902819723,0.08801006740800844,4.227118782804511,330.32474827082297,24.82092019937567,2.495655801960888,2.9773340036785583,4.526892355376621,5174.0,0,139,,,16.8,2.904
453574 (2010 FB29),2.288248544759848,0.18331026237726997,8.089107619175955,199.9899318982595,62.40781477981578,1.868789103635514,2.707707985884182,3.4614893083244103,4115.0,0,164,,,17.0,2.247
   280 Philia (A888 UB),2.942017028710791,0.1099392149003424,7.439296412517482,9.865015147977855,89.45472554273778,2.618573986350889,3.265460071070694,5.04633381224761,47654.0,0,2861,,,11.0,45.69
 53175 (1999 CP30),2.711606595999561,0.02797017438150439,3.092252524298295,96.92362622404819,337.9998684215574,2.6357624866554157,2.787450705343707,4.4652751449337105,10377.0,0,840,,,15.1,5.627999999999999
104568 (2000 GF75),2.9764755532310514,0.2403272812569287,6.269162845269737,51.356912372603674,239.3085610762067,2.261147275795321,3.6918038306667835,5.13525107428805,7241.0,0,359,,,15.5,4.027
330978 (2009 TR13),2.611556667124688,0.2625874274540536,13.664548440619098,219.5023560355864,172.83583654966517,1.925794720253934,3.297318613995442,4.22043662360482,6652.0,0,303,,,16.1,1.896
483564 (2004 BJ79),2.181764021309069,0.08555028753766117,5.3855932699635485,329.1366085471216,148.85071867932282,1.9951134819467549,2.3684145606713845,3.22269990139008,5880.0,0,102,,,18.4,1.671
308523 (2005 UM75),3.1505069896072726,0.1112505262129116,15.143434935393081,293.641588054413,68.94607223767822,2.800011429176008,3.501002550038538,5.592150789925831,4965.0,0,248,,,15.0,3.569
 82217 (2001 HU53),2.246887313108634,0.1644147639861027,7.912209766127987,29.22622098152721,308.8931650798288,1.877465865820509,2.6163087603967585,3.3680624872658598,7361.0,0,935,,,15.3,2.351
286221 (2001 UP117),3.0883286323897248,0.2019887158646978,25.20588022032332,224.0690461050008,254.4343716182637,2.4645210977651457,3.712136167014304,5.42742041714341,6768.0,0,398,,,15.1,5.638999999999999
222821 (2002 CB316),5.267679741842121,0.03797466659968248,7.072161631655071,167.514477637857,236.9489503475341,5.0676413598917645,5.467718123792476,12.090304734130699,6438.0,0,277,,,13.1,13.002
 43450 (2000 YX91),2.3936520586338617,0.06805939946522592,1.81459353317306,70.80172961146896,195.413129755145,2.23074153699454,2.556562580273184,3.70339243126936,8550.0,0,894,,,15.7,2.99
386787 (2010 ES35),2.6873242869309513,0.1360594008958506,11.57530359898338,1.3212011132989958,126.44876369156651,2.3216885544382584,3.052960019423647,4.4054301321832305,3879.0,0,145,,,16.7,2.6289999999999996
 26630 (2000 GH133),2.573191066946625,0.1152811390324294,12.68112293619677,164.6318933489289,311.1373137089313,2.2765506698009457,2.8698314640923055,4.12777726611822,13104.0,0,2904,,,13.6,5.5329999999999995
 76601 (2000 GL159),3.172626816288076,0.174809504957624,16.09668851583761,226.0226055650525,334.21073228921034,2.618021493117475,3.7272321394586765,5.651148091443059,8042.0,0,631,,,14.2,7.626
